NAME,SRR13308392,SRR13308380,SRR13308381,SRR13308382,SRR13308383
UBQLN1,8.48570746590127,10.1820902745684,10.2783467987796,9.41937575738096,10.5512252890221
IDNK,5.96810289458457,6.25805028929329,5.56408933032259,6.44587044588351,5.48058047323698
RASEF,8.12963877047609,7.65670800299114,8.44430658614631,7.7952775001574,8.47823228158638
FEM1C,8.24508957434621,8.53909166749367,8.45732542533311,8.68210183536117,9.39875144367776
PGGT1B,7.70829149888917,7.24859431723854,7.32129054455395,7.77934945175963,7.04383962526062
TRIM36,4.15381698250026,3.40073047667544,3.97592065158019,5.03150619640581,5.67437140836338
CCSER1,5.76023305845613,4.74501168841172,4.15705921134408,6.73725934763541,6.74895444336916
PRKAB1,8.78943727505371,9.11780346189503,8.92542988925707,8.73260678680477,8.7560969926584
VAV2,6.42515814881565,6.80622544020242,6.65804917941723,6.43235311078372,5.71019086132446
HELLS,8.22272671389518,7.59383426792503,7.71733290479585,7.63340204754873,7.58712978653377
FBXW4,7.94526102217032,8.10043270251464,7.90006801925999,7.80579933418184,8.01707063854027
BORCS7,4.71150677533035,5.91362519127928,5.62689322487053,5.38022311104326,4.2459086101064
RNF166,7.58747728342455,8.05965369833631,8.33098925296506,7.21092217069836,7.80982637662902
CTU2,7.60141166664874,7.42751591338827,7.34949660477402,6.90323341269888,7.04383962526062
GALM,7.66250264266515,7.16455501776032,7.01576584637734,7.98777074534875,7.05780865404834
CHCHD1,7.22304859496508,7.11566062581985,7.01576584637734,7.38240329357217,7.1388962723133
ZSWIM8,9.41237045875741,8.99881398251463,8.95938084479345,9.19562090928188,8.82305950903096
NDST2,9.38040123163706,9.04132381818224,9.36374051488501,9.13223868438345,8.91033495948502
POLR1C,7.39290207348675,7.00187817944744,6.00339352590677,6.74821130716621,7.32366943667209
FBXO28,7.75890171540903,7.74294553794657,7.89369709103017,8.10316620005286,7.78484819088875
DEGS1,11.7770210157159,11.8752585055986,11.9165602387913,11.8444429010298,11.5024048583245
NVL,7.51571211051213,7.26662307121352,6.96804942580191,7.70260101388764,7.08534737543144
TK2,10.539881972952,10.797968108165,10.65310554669,9.8790113434512,10.481686119079
APRT,7.13956360454148,7.66352778974089,7.43972256681965,7.18697382918196,7.53814675639867
CDT1,4.81079772746205,3.26382594592891,0,3.72189910561722,0
PIEZO1,8.85778600952465,8.65655120928784,9.49789816705233,8.83375364807101,8.6448185444418
PCCA,8.68534513543375,8.24838625618407,8.29276361491157,8.56310566657379,8.53924780897789
VPS8,8.64218437173449,8.74922345518189,8.88424797121156,9.65874112039321,8.6167841099211
WFDC1,4.85799290928151,5.1070573114258,4.52999278478435,4.17574330881488,5.2566588252437
NDUFA9,9.72395762840883,9.65305022664078,9.66058283911176,9.76904886392586,9.54971725702241
