NAME,SRR13308392,SRR13308380,SRR13308381,SRR13308382,SRR13308383
EPG5,9.23258394728755,9.36800856689291,9.28369138717135,9.08388175116951,8.81592881667682
DNAJB5,8.61823671158382,8.19768114716062,7.69361705089295,7.93608580208905,9.12154048399137
VCP,11.4180091760348,10.5819709572332,10.2480339178331,11.9037745195988,11.3523021737801
FANCG,5.81230269541114,6.57988803637628,6.51405826324579,5.26768706317627,6.10641000752666
NEFH,0,2.75213780407391,2.0542743893661,2.34445922509219,4.92910831700059
THOC5,7.63214409360193,7.27562897378691,7.30986144918043,7.60236760884989,7.55491403139832
DDHD2,7.80503742634503,8.04413493749873,7.57933051250509,6.8170652180588,6.15908763673984
PLEKHA2,8.86395601531594,8.88094891753769,9.1189126899395,8.95701468390886,8.30448182947684
TBX5,4.71465938874144,4.5818687215856,5.31800147288646,4.84474513982978,5.51850135578234
TPCN1,9.17304222107013,9.15222795720381,9.10796137981689,9.15991669696943,6.84572819836775
SLC8B1,10.1915462405091,9.84383241349139,10.2455378000238,10.218157103191,10.1449412257694
MORC2,9.06883455145219,9.32778679366749,9.22914546923497,9.26694565818385,8.78693149070901
PLBD2,9.92898931630874,9.64969521760342,10.2430373560027,10.0272365801247,10.2533970046093
RBM19,8.59049632175972,8.57939243989219,8.62248109290381,8.23844320399809,8.23256603872139
GAL3ST1,2.50521022610864,1.54219978275787,2.6451432463359,3.43147316538931,2.27600125970997
PES1,9.96183932645275,9.53908231538443,9.49808418505058,9.8713720270267,9.40119125353999
POLE,6.17183278337482,5.81913394080433,5.59395738088147,6.08514159237977,5.10051167678397
KCTD10,8.57288374609034,8.31060952278436,7.92959996572314,8.34362443825544,8.01404028194573
MMAB,6.31431562789265,6.67745561017967,6.31892549286182,5.7555044851366,5.77628067863657
MVK,6.27999231504182,6.34553936893894,6.53055555493823,6.86832966319635,6.63873475438184
FAM222A,7.22630425568615,8.23936091878203,8.13774879065367,6.6745702123607,8.0973837570825
TRPV4,6.45940152001483,6.57988803637628,6.49737013990466,5.86051091606552,4.73456026392028
ANKRD13A,8.8435361464493,8.5539246953513,8.49798220023586,8.54924140394317,7.81502863392904
GATC,8.03339267315209,8.00707907423692,7.99049470653757,8.00642344144014,7.9924297681966
PXMP2,10.4381242341652,11.1749968784413,10.8507799527822,10.2638611908567,10.6824555129734
UNG,6.17183278337482,6.37907406164445,6.11525213378602,5.61849294667207,5.47760656388507
SVOP,5.07644128355945,4.98176672706665,0,4.47308808268921,5.04560917460147
DAO,7.05420209617216,7.81216920260977,7.8397838706231,7.35166591926301,8.20777478521027
CORO1C,10.3478052301989,10.1558047453216,10.2666183992633,10.9459145574757,10.4643268601274
ISCU,8.29206859567011,8.20237214354921,8.00827295888764,8.88416351894086,8.23869785488406
SART3,8.16146730355364,8.1105253921908,8.11057361169415,7.53416461883398,7.06862424883091
FICD,9.09374921491708,8.35341678571939,8.50217058843638,9.97440261950515,9.88052859178326
LIMK2,7.71155341859879,8.16441001529741,8.04892289937684,8.02912736489158,8.57550263980097
PIK3IP1,8.42758662943387,8.8513872355929,8.97565677837773,7.92159719639169,7.73052795296353
TCTN2,5.15429855668795,5.6914820420547,5.9035800526774,5.56976991741909,5.51850135578234
ATP6V0A2,8.82580037656045,8.58299426453441,8.57555385996367,8.58339139880582,8.25693846660509
DNAH10,0,5.22246706968647,3.97412719784989,0,0
EMID1,3.08469582287703,3.4007991030459,0,3.06033447620162,0
RHBDD3,6.03445839626257,5.42869221704017,6.17942872200916,5.61849294667207,4.66340904258796
EWSR1,9.54412389373456,9.43729936575023,9.49598557072231,9.26503410951618,7.84749013167277
GAS2L1,7.17118692674283,6.69087040854038,7.01386540934302,6.69742963255483,6.562565883607
AP1B1,10.0136749628915,9.83177277398427,10.0361920456958,10.2397308688255,10.2744414905076
RASL10A,0,0,0,2.34445922509219,4.42611678782877
CCDC117,6.5629508197188,7.35361001721906,6.56299475901284,6.98440657121789,10.1334688397745
HIP1R,7.81705649966785,8.10552550515345,8.18541027338114,8.13339302427824,8.58515989709471
