"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-tmsb4x|tmsb4x",1021.15763143514,-0.0787041595950462,0.348815717949253,-0.225632491728759,0.821487267692737,0.999764375489961
"gene-rab9a|rab9a",209.144447720405,0.413164852517176,0.400097360893198,1.03266077935332,0.301762673976573,0.999764375489961
"gene-trappc2|trappc2",63.0743105470188,0.321012745117223,0.622986593915523,0.515280341908534,0.606357133798627,0.999764375489961
"gene-ofd1|ofd1",33.1559547351082,0.243086628908994,0.647961308319208,0.375156086926785,0.707544386614667,0.999764375489961
"gene-gpm6b|gpm6b",431.652862231822,0.0283731591828843,0.532974922927584,0.0532354487281184,0.957544311647703,0.999764375489961
"gene-LOC109631375|LOC109631375",69.2474597658471,1.07566407454198,0.620721002492346,1.73292682255463,0.0831086761458314,0.999764375489961
"gene-LOC109631181|LOC109631181",12.8740029365189,-0.570535984551746,1.51931830608623,-0.375521036155648,0.707273004629004,0.999764375489961
"gene-mospd2|mospd2",348.930676888293,-0.369061931500202,0.418348121271852,-0.882188571513574,0.377674841129406,0.999764375489961
"gene-gpr143|gpr143",21.91132568335,-0.137898686663798,0.737472629677667,-0.186988209615413,0.85166987726781,0.999764375489961
"gene-LOC109631156|LOC109631156",60.2350457830253,0.156012992960862,0.475102151145964,0.328377786933932,0.742626036116697,0.999764375489961
"gene-klhl6|klhl6",37.7408030601778,0.344082139646182,0.742942469010261,0.463134299085855,0.643268106190492,0.999764375489961
"gene-LOC109631099|LOC109631099",36.5995162471215,-0.105385469813658,0.670499650902255,-0.157174533457021,0.875107298183072,0.999764375489961
"gene-LOC109631157|LOC109631157",33.6490483479337,0.193659260344088,0.802088526799747,0.241443748256529,0.809211209254539,0.999764375489961
"gene-rpe|rpe",1222.89331016548,-0.0845426406703235,0.275735304898631,-0.306607964842964,0.75914179040959,0.999764375489961
"gene-ackr3|ackr3",504.112397055806,-0.880224754972656,0.546795921071149,-1.60978661517506,0.107444448239973,0.999764375489961
"gene-LOC109631459|LOC109631459",131.647387096293,1.22536185854853,0.871012304804108,1.40682496882075,0.159479296696569,0.999764375489961
"gene-dopey2|dopey2",211.865457495787,-0.178995163344809,0.5168410857495,-0.346325337284744,0.729098229044878,0.999764375489961
"gene-morc3|morc3",75.5235093971445,-0.276693591408278,0.440638111542977,-0.627938401513621,0.530044293292187,0.999764375489961
"gene-chaf1b|chaf1b",10.243228355501,-2.19943356827177,2.12844589532309,-1.0333518804047,0.30143925660462,0.999764375489961
"gene-LOC109631303|LOC109631303",173.198458847529,-0.392679655006581,0.431683645097542,-0.909646819994425,0.36300879840249,0.999764375489961
"gene-gja5|gja5",20.0505178220505,-0.363100200992277,0.996498434669434,-0.364376087668143,0.715577189224112,0.999764375489961
"gene-gja8|gja8",53.9302221240281,-0.313433943721675,0.52718129693519,-0.594546782186409,0.552146462190976,0.999764375489961
"gene-LOC109631159|LOC109631159",73.889073794489,0.225788557942535,0.529528434109317,0.426395531190536,0.669819657151608,0.999764375489961
"gene-LOC109631340|LOC109631340",46.9988651638905,-0.0625307967420247,0.531150268686008,-0.117727130020507,0.906283869611458,0.999764375489961
"gene-fstl1|fstl1",2014.78931479371,-0.0955992818110001,0.262230038070401,-0.364562666102098,0.715437887620754,0.999764375489961
"gene-gpr156|gpr156",12.115142880678,-1.83303200396271,1.46306513628967,-1.25287108447631,0.2102526266133,0.999764375489961
"gene-LOC109631397|LOC109631397",16.4245112757686,1.08650000584719,1.55855005982614,0.697122302230313,0.485726258147206,0.999764375489961
"gene-LOC109631394|LOC109631394",211.462510809647,-0.285806103274812,0.321384510555515,-0.889296446741612,0.373843780644189,0.999764375489961
"gene-abhd13|abhd13",154.907216093658,-0.148655988834285,0.331680748640694,-0.448189982214862,0.654016091950782,0.999764375489961
"gene-tnfsf13b|tnfsf13b",57.4519666430389,-0.248015949725248,0.620813178102662,-0.399501747825711,0.689523536132854,0.999764375489961
"gene-myo16|myo16",38.5657267540666,-0.678619512023011,0.891780840471508,-0.760971172765057,0.446674285668246,0.999764375489961
"gene-irs2|irs2",152.534514896353,0.27800830220187,0.639332447102079,0.434841534262817,0.663677454682702,0.999764375489961
"gene-col4a1|col4a1",172.464779612541,0.445325707454794,0.439484921341941,1.01329007169351,0.310921628377531,0.999764375489961
"gene-col4a2|col4a2",208.38314367557,0.108989282022974,0.377161487473284,0.288972457800836,0.772602454325662,0.999764375489961
"gene-rab20|rab20",1505.15730267445,-0.256048848852624,0.292904284381466,-0.874172425962731,0.382024360033799,0.999764375489961
"gene-naxd|naxd",2490.14274413193,-0.0354474398163719,0.440015106258504,-0.0805595974142463,0.935792198317985,0.999764375489961
"gene-ing1|ing1",63.3399629788367,-0.454180867702074,0.497331718711735,-0.913235272583383,0.361118816522037,0.999764375489961
"gene-LOC109631180|LOC109631180",368.649801143748,0.585750779028021,0.367549729810986,1.59366401746301,0.111011307611831,0.999764375489961
"gene-LOC109631404|LOC109631404",153.090365083958,0.230333842857373,0.71464349497401,0.322305939223234,0.747220934169782,0.999764375489961
"gene-gabpa|gabpa",202.675279467378,-0.644461080463171,0.43785285632274,-1.47186679533304,0.141056851756572,0.999764375489961
"gene-LOC109631267|LOC109631267",439.794405500587,-0.144296443487363,0.316364637776064,-0.456108004047855,0.648312314767047,0.999764375489961
"gene-app|app",1419.37918415372,0.173347590211489,0.24385449701876,0.710864849042144,0.477167990191273,0.999764375489961
"gene-piga|piga",59.4545947291132,-0.586814054878821,0.699142508505908,-0.839333966594111,0.401281927662018,0.999764375489961
"gene-xk|xk",5.13793264493765,-0.209277636925671,2.48920287457465,-0.0840741584638543,0.932997470443742,0.999764375489961
"gene-dynlt3|dynlt3",205.163631412335,-0.205813381342381,0.354495208484236,-0.580581560530553,0.561522502860095,0.999764375489961
"gene-srpx|srpx",123.004398642578,0.509663456414778,0.49440018933882,1.03087229213316,0.302600711583878,0.999764375489961
"gene-LOC109631162|LOC109631162",175.093910316755,-0.0258199965062969,0.542662009825172,-0.0475802544471747,0.962050768872246,0.999764375489961
"gene-otc|otc",112.298150020216,0.986679350633871,0.786967940178853,1.25377324825917,0.209924435362097,0.999764375489961
"gene-gpr161|gpr161",25.8217541187104,-0.332888323521064,0.743015712791814,-0.448023262213752,0.654136408314649,0.999764375489961
"gene-nxpe3|nxpe3",427.403103638401,0.404194967523129,0.382458432650927,1.05683371842932,0.290587482719578,0.999764375489961
"gene-LOC109631485|LOC109631485",1493.84303339728,-0.442753840524747,0.303185554310973,-1.46033949912607,0.144196791464102,0.999764375489961
"gene-ildr2|ildr2",242.149814189716,-0.580796216396218,0.401846706875789,-1.44531784498546,0.148368627705168,0.999764375489961
"gene-pou2f1|pou2f1",289.471834115539,-0.74080443368326,0.481470729848611,-1.53862818185477,0.123895094414683,0.999764375489961
"gene-LOC109631419|LOC109631419",79.7431603542809,-0.372671416160529,0.423346830322595,-0.880298113668524,0.378697834232855,0.999764375489961
"gene-tfdp1|tfdp1",417.137339600322,-0.264083831608283,0.358922241286071,-0.735768924940488,0.461871335655729,0.999764375489961
"gene-st6gal2|st6gal2",15.0101694170809,0.124816261035064,0.948058549763111,0.131654591445066,0.895257503559615,0.999764375489961
"gene-uxs1|uxs1",270.485861357681,-0.0248073146203287,0.310551286121346,-0.0798815388278103,0.936331472783319,0.999764375489961
"gene-mylip|mylip",139.66320045795,1.55780948460574,1.01706210549922,1.53167586933258,0.125602439957086,0.999764375489961
"gene-atxn1|atxn1",481.639532614144,-0.106848798191664,0.398176507827389,-0.268345309407313,0.788433532805006,0.999764375489961
"gene-LOC109631516|LOC109631516",82.2582164731929,0.512609463248755,0.478455831437678,1.07138304011982,0.283997235472521,0.999764375489961
"gene-mrpl53|mrpl53",65.4627297714474,0.245450792833183,0.543525632827817,0.451590096231836,0.651564306033289,0.999764375489961
"gene-LOC109631498|LOC109631498",20142.9176823224,0.171357678454921,0.389053398610164,0.440447709921237,0.6596128765092,0.999764375489961
"gene-pag1|pag1",83.1162595765704,-0.479312365649356,0.499952277205472,-0.958716236534645,0.337701716675607,0.999764375489961
"gene-znf704|znf704",14.1292143997571,-0.778839071719693,1.49706381621237,-0.520244403268115,0.60289324050168,0.999764375489961
"gene-tpd52|tpd52",276.893828308594,0.0159260472428864,0.317548621476311,0.0501530983470967,0.960000386581372,0.999764375489961
"gene-zbtb10|zbtb10",188.630103959129,0.199251694199862,0.319310784298617,0.624005526896088,0.532623955385484,0.999764375489961
"gene-hey1|hey1",41.7950753420769,-0.449985074398874,0.65367828400707,-0.688389205222561,0.491207719792617,0.999764375489961
"gene-stmn2|stmn2",5.10820198217778,1.52823687903926,2.52267184237824,0.6058009025853,0.544646970304947,0.999764375489961
"gene-LOC109631792|LOC109631792",17.8798196676037,0.456236792014424,0.828410585898716,0.550737520476597,0.581813619974682,0.999764375489961
"gene-LOC109631687|LOC109631687",31.6630870113533,-0.844161225895678,0.871952525436675,-0.968127508401815,0.332980693097661,0.999764375489961
"gene-acot13|acot13",83.0712004638693,-0.477672080214768,0.602872115043728,-0.792327374737048,0.428169813882329,0.999764375489961
"gene-gmnn|gmnn",20.1902307850381,0.830984767665054,0.820438859784527,1.01285398388284,0.311129910767812,0.999764375489961
"gene-tdp2|tdp2",195.126012002206,0.180996596277698,0.307258206013055,0.589070015822483,0.555814306442003,0.999764375489961
