"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-pptc7|pptc7",1710.99684615166,2.69780103494261,0.774577904281805,3.48293053549473,0.00049595703531671,0.133280684250789
"gene-stbd1|stbd1",7562.6606151977,1.15457269711232,0.332119457890911,3.47637776011171,0.00050823585729582,0.133280684250789
"gene-LOC109647940|LOC109647940",8.90636633348585,6.42009518068218,1.85200348540533,3.46656754767234,0.000527149263171476,0.133280684250789
"gene-LOC109629332|LOC109629332",1842.63541764835,1.13478192679902,0.328205440509838,3.45753539318614,0.00054514062973455,0.13337774074172
"gene-LOC109639715|LOC109639715",522.091586584914,2.24586084865951,0.650440154770531,3.45283241230982,0.000554733523989689,0.133865558337019
"gene-LOC109628946|LOC109628946",45.5979414056469,-2.3678215773921,0.68718637608631,-3.44567596185101,0.000569632970556535,0.135603437963837
"gene-stard5|stard5",736.283590128508,2.25553548583067,0.658526579870081,3.42512444414264,0.00061451787476796,0.144337958425499
"gene-LOC109632273|LOC109632273",1185.8581979898,1.53133765188904,0.448000312655321,3.41816201603236,0.000630455658674445,0.146132985305382
"gene-cidec|cidec",214.890488470811,-1.45395822811619,0.426600910045938,-3.40823986512271,0.000653833929768804,0.149583616971523
"gene-LOC109643378|LOC109643378",296.392293722185,-1.72770000610253,0.507842050295342,-3.40204204259525,0.000668843476557825,0.151055726705675
"gene-map3k8|map3k8",317.284906259236,1.66845972916176,0.491559342387026,3.39421832786185,0.000688247994450943,0.15347059076263
"gene-cenpn|cenpn",8.52196626021292,6.36158131613848,1.87884974461346,3.38589146597631,0.000709474375512932,0.154297538259701
"gene-LOC109640382|LOC109640382",15.5840746882543,7.22273954414426,2.13222525918757,3.38741861959571,0.000705536448769503,0.154297538259701
"gene-LOC109628090|LOC109628090",270.055927508327,-1.26038277058494,0.37426201184339,-3.36764814675432,0.000758122825964692,0.161556623293411
"gene-soat1|soat1",489.947651816175,2.3863496974537,0.709541326733707,3.36322862043708,0.00077036536992771,0.161556623293411
"gene-LOC109640078|LOC109640078",38.9159173308154,2.79648577767199,0.831242675553953,3.36422306014109,0.000767594773053464,0.161556623293411
"gene-fam214b|fam214b",262.705227505456,-0.968814398292415,0.2884616988651,-3.35855471317002,0.000783512089895149,0.162380576183446
"gene-LOC109625638|LOC109625638",651.643619434298,-1.22619193501436,0.366378229126704,-3.34679256989997,0.000817523595228128,0.165534432799295
"gene-LOC109636635|LOC109636635",227.694766245237,2.51344776839024,0.750307800986289,3.34988889238028,0.000808439816276332,0.165534432799295
"gene-LOC109638975|LOC109638975",813.410656298012,2.69698686323588,0.810861146900683,3.32607731119495,0.000880774952172406,0.176315131334876
"gene-LOC109625443|LOC109625443",8.26340210232838,6.31760004571214,1.91474827317599,3.29944156849043,0.000968773931982928,0.186238380289561
"gene-LOC109630525|LOC109630525",132.455231868191,1.56579369444477,0.474021033522921,3.30321564595521,0.000955828532311365,0.186238380289561
"gene-LOC109637445|LOC109637445",338.836347031069,-0.906534489368092,0.274846920087271,-3.29832507884841,0.000972634592792892,0.186238380289561
"gene-cebpa|cebpa",5743.46602242155,1.67281536443484,0.506318867288986,3.30387720566626,0.000953575899703902,0.186238380289561
"gene-elovl5|elovl5",594.965086238435,1.48238661799367,0.451977009526707,3.27978323398786,0.00103886873022697,0.192542490317878
"gene-LOC109624408|LOC109624408",135.70443573317,1.71997954865147,0.52524631474566,3.2746151669514,0.00105806001396107,0.192542490317878
"gene-lonp1|lonp1",694.640192963638,2.15303938171429,0.657804517278729,3.27306870834696,0.00106386613042064,0.192542490317878
"gene-LOC109629216|LOC109629216",726.330757868432,1.20729887231827,0.36758830114844,3.28437784485079,0.00102207794473416,0.192542490317878
"gene-LOC109635342|LOC109635342",901.104198191828,1.26920731343154,0.38681884780781,3.28114134206342,0.00103387920442653,0.192542490317878
"gene-txnip|txnip",5482.03208771503,1.78148408990212,0.544606017670518,3.2711428667685,0.00107113783214986,0.192542490317878
"gene-ice2|ice2",80.2617111333478,-1.75397577537245,0.537429329349557,-3.26363984915981,0.00109990885606417,0.194691979790614
"gene-LOC109634026|LOC109634026",464.269348812989,1.32100933264942,0.404934396849176,3.26227987280974,0.00110519970362519,0.194691979790614
"gene-tmem244|tmem244",7.68018986333571,6.21312285532454,1.91803833088989,3.23931109992046,0.00119818804955217,0.208982977038724
"gene-LOC109625892|LOC109625892",14.6759086975813,7.13594561003917,2.20641944182538,3.23417455211307,0.00121994870415351,0.210692317376159
"gene-LOC109646510|LOC109646510",1245.80983291507,1.79475076238412,0.557893123112672,3.21701538884475,0.0012953165075563,0.221536850457397
"gene-srsf5|srsf5",895.532547786975,-1.04257728505165,0.325164103953782,-3.2063111283644,0.00134448533288153,0.225566224990867
"gene-LOC109637112|LOC109637112",98.9132128587443,1.26819890252775,0.395345642800026,3.20782314317609,0.00133743716239303,0.225566224990867
"gene-atf3|atf3",898.574729288748,5.17162591250506,1.6200935865691,3.19217726394257,0.00141204645699981,0.23466613572178
"gene-LOC109647301|LOC109647301",7.45127244860445,6.16582072986288,1.9340908587427,3.18796849795935,0.00143276144912739,0.235883417643253
"gene-g0s2|g0s2",2820.50359335106,0.902218472382923,0.283513102618137,3.1822813974073,0.00146119774444666,0.236151004276811
"gene-ppp1r3b|ppp1r3b",835.733172468859,2.15959714090713,0.678272243353122,3.18396803358913,0.00145271054015318,0.236151004276811
"gene-fosl1|fosl1",146.376700552668,2.84662106331121,0.900038168276876,3.16277816168737,0.00156271363818945,0.250261485912231
"gene-prpf31|prpf31",161.913143763337,-1.00428448092564,0.317932471959762,-3.1587980766329,0.0015842121192209,0.251418744974733
"gene-LOC109629651|LOC109629651",352.777643280681,-1.25930277383493,0.400338809024961,-3.14559254672813,0.00165750744874664,0.252384922295994
"gene-LOC109631400|LOC109631400",671.124466082935,1.19371342883918,0.378864107279099,3.15076938116972,0.00162841013252849,0.252384922295994
"gene-LOC109631195|LOC109631195",7.70299522447658,6.20477781819033,1.97302019244855,3.14481212201387,0.00166193522856127,0.252384922295994
"gene-LOC109638706|LOC109638706",7.15627111064959,6.10295496025574,1.93934065019216,3.14692262014465,0.00164998621390059,0.252384922295994
"gene-vstm5|vstm5",9.33189224812553,6.47997975595923,2.05596797513592,3.15179021965594,0.00162272811448608,0.252384922295994
"gene-LOC109634651|LOC109634651",1480.16752859377,3.98845954783069,1.27087640630574,3.13835360231809,0.00169899781629897,0.255808081469424
"gene-mgea5|mgea5",277.300455812523,-1.63689128249711,0.522783943396325,-3.13110473872411,0.00174150038337211,0.257800594567085
"gene-LOC109634278|LOC109634278",9.28372124436494,6.47257392920104,2.06643114894455,3.13224756242518,0.00173473533927368,0.257800594567085
"gene-tmprss7|tmprss7",61.3568376793622,2.66423254545726,0.852929484105815,3.12362580389674,0.00178637480682316,0.262239821641641
"gene-hps6|hps6",209.752386125178,1.47005594440634,0.471636367347797,3.11692661164588,0.00182747058582982,0.263760534374354
"gene-LOC109630506|LOC109630506",887.69216122808,-0.761180151590936,0.2443873012246,-3.11464690586107,0.00184165223251848,0.263760534374354
"gene-LOC109637486|LOC109637486",808.497767033693,1.82872408647043,0.586931431408028,3.1157371860004,0.0018348572240918,0.263760534374354
"gene-LOC109635822|LOC109635822",1469.05163946046,2.23235733425775,0.719420915491837,3.10299198450685,0.00191574828961368,0.271455738417317
"gene-tmcc3|tmcc3",124.293914439662,-1.04015624366404,0.335640246950612,-3.09902120831502,0.00194161120802577,0.271455738417317
"gene-LOC109643545|LOC109643545",8.25645883012526,6.30886258681966,2.03438970053886,3.10110820220363,0.00192797825879314,0.271455738417317
"gene-rgcc|rgcc",80.5768280666936,2.08211833830132,0.672514054690819,3.09602204411706,0.00196135779538073,0.272057314357693
"gene-camsap2|camsap2",8.67086226221898,6.37550889557181,2.06195087498369,3.09197904417691,0.00198826884738355,0.273635500121161
"gene-fbxo31|fbxo31",560.076493717623,0.821241476108413,0.266321493538435,3.08364700571903,0.00204480057967639,0.278827541322334
"gene-LOC109628860|LOC109628860",86.4230626717649,-1.34264007023522,0.435669959094473,-3.08178253333293,0.00205765102020342,0.278827541322334
"gene-LOC109640361|LOC109640361",226.442191780638,2.8195015123188,0.915692539589426,3.07909193361234,0.00207632598461814,0.279210370572772
"gene-LOC109637812|LOC109637812",2855.41428143346,-0.618944220768459,0.201966057525888,-3.06459525105659,0.00217964754820463,0.290883872796764
"gene-bbs1|bbs1",86.0659693712667,2.71771638288602,0.888048148408979,3.06032548770589,0.00221096567116273,0.29284489671581
"gene-cish|cish",559.328893115848,-0.99574934487599,0.325820412831635,-3.05612940644863,0.00224214463248839,0.294758357059071
"gene-wnt9a|wnt9a",215.856516846016,-1.62331711084438,0.532630362192801,-3.04773671587421,0.00230571845437439,0.298468750466054
"gene-LOC109629271|LOC109629271",228.420436843865,1.56886265368628,0.514548306132615,3.04900946128454,0.00229597250694687,0.298468750466054
"gene-LOC109631051|LOC109631051",102.369177252496,2.12483969727573,0.69764652483357,3.04572533745886,0.00232119770741652,0.298468750466054
"gene-LOC109641000|LOC109641000",6.62776558685775,6.00158166605113,1.98092783539545,3.0296821311782,0.00244811246313246,0.310258626982312
"gene-LOC109641491|LOC109641491",223.14919908494,1.95221021843277,0.644345363179597,3.02975753375389,0.0024475013975856,0.310258626982312
"gene-myom1|myom1",8.31595609681326,6.31518785907949,2.08675890004809,3.02631408876893,0.00247555003193564,0.311322184218904
"gene-ankrd9|ankrd9",162.591764899971,1.03451785744975,0.342065208981775,3.02432936845344,0.00249184990774668,0.311322184218904
"gene-flcn|flcn",325.255958017252,1.44534448591093,0.478552390795599,3.02024295293568,0.0025257199512644,0.313331568038547
"gene-eif2ak3|eif2ak3",1387.20618917225,2.13377653691367,0.708812209370492,3.010355223436,0.0026094231453776,0.321451735167635
"gene-rbmx|rbmx",496.59969568002,0.870581285062981,0.289629103587711,3.0058487709932,0.00264840678923903,0.323988430550241
"gene-LOC109644796|LOC109644796",6.71696054179438,6.00824332327814,2.00112396378285,3.00243434790536,0.00267829736126767,0.325385422869596
"gene-ddit4|ddit4",4546.63062054914,3.6026224130497,1.20121127570738,2.99915800484654,0.00270726868604012,0.326652364200567
"gene-LOC109633033|LOC109633033",148.712055853785,2.90246573793568,0.972427514640711,2.98476307409717,0.00283798046759077,0.33827927218341
"gene-LOC109636579|LOC109636579",297.751105926929,1.09231916226362,0.366018707241939,2.98432604850876,0.00284203748201321,0.33827927218341
"gene-LOC109639926|LOC109639926",32.7491531810179,2.62100863116521,0.879278656337872,2.98086233786398,0.00287437972693069,0.339832706507457
"gene-LOC109642053|LOC109642053",450.71030826098,5.67812288784101,1.91131217288606,2.97079826539644,0.00297026822009174,0.348828299767574
"gene-opn3|opn3",40.3955623123655,2.04417845416788,0.689392934486117,2.96518625577681,0.00302499723581401,0.35058125859276
"gene-atp10a|atp10a",121.545086325249,1.41669176035963,0.477690844329725,2.96570842245778,0.00301986646130361,0.35058125859276
"gene-tmem45a|tmem45a",36.8043031389352,2.46734711231207,0.837350462054718,2.94661223003043,0.00321275809296962,0.357721772868212
"gene-LOC109631674|LOC109631674",24.891897198843,4.84752777401354,1.64597726684939,2.94507577452288,0.00322875578372194,0.357721772868212
"gene-LOC109638653|LOC109638653",74.1881759814214,1.3621010433703,0.461657972502974,2.95045493525302,0.00317306329602694,0.357721772868212
"gene-bcl2l14|bcl2l14",391.947997971879,2.4116335996838,0.818595772490235,2.94606163472774,0.00321848260978174,0.357721772868212
"gene-plbd1|plbd1",393.091379168733,0.793660637052211,0.269084353649223,2.94948638331764,0.00318302599094457,0.357721772868212
"gene-LOC109641845|LOC109641845",77.1066049187863,2.16352744441515,0.733168033467883,2.95092986280603,0.00316818850042696,0.357721772868212
"gene-LOC109642194|LOC109642194",6673.31026066285,0.6238391295799,0.21146535144901,2.95007728360797,0.00317694450164504,0.357721772868212
"gene-LOC109635887|LOC109635887",1177.31093690149,2.28069762178313,0.776422476847344,2.93744409750202,0.00330929829230974,0.364353741983302
"gene-aptx|aptx",203.877293174092,2.25382941929571,0.7677940050783,2.93546107991019,0.0033305238921595,0.364413098660135
"gene-p4ha1|p4ha1",758.897381900789,2.28557735202873,0.779725566479589,2.93125870214563,0.00337591516672579,0.367099515907664
"gene-hook3|hook3",216.330092560595,1.08972543635308,0.372027470976181,2.92915314423877,0.00339886917152695,0.367328094022201
"gene-cunh3orf52|cunh3orf52",337.263098828969,1.16151837787477,0.397490454783158,2.92212898170954,0.00347647539685085,0.368925244523642
