NAME,rank
MGP,1.63532502382389
SMPD1,1.62715464735753
FAM3A,1.62100837598919
DDIT3,1.62130004544142
CHORDC1,1.62660053207936
CUNH15ORF48,1.6251685111229
NATD1,-1.62118718765847
MED17,-1.6218586506035
PLOD3,1.62323468730411
SIRT1,1.61462357818518
FOSL2,1.6129131998265
PPP1CC,1.61611151320324
SHMT2,-1.61683236564383
SHPRH,-1.61038612726694
TSN,-1.60844119231882
FAM43B,1.60616994382625
SNU13,-1.60029802008697
KIF1B,1.60207217160378
HEMK1,1.60268442950359
NICN1,1.5992024495163
NEU1,1.59771456105596
IL15RA,1.59670373941296
MARK3,1.59120465660369
AKR1D1,-1.58832892932685
BMP5,1.58303227339885
POLH,1.56856521302103
SMAD7,1.57777424905253
PPM1D,1.57068958786304
BMI1,-1.58050239120398
SIK2,1.57535142473879
MMP9,-1.57744896222516
P2RX4,1.56726567202206
BMPR1B,-1.58340473191192
LIMCH1,-1.57801594668937
FLII,1.56874538573313
MED4,1.57103837679043
XPNPEP3,1.56531960093581
KBTBD8,1.55965269634563
GPC6,1.55854178545335
NRF1,-1.56267968905138
PDIA6,1.56411531740619
CNN1,1.56120951389505
MIGA2,1.55547544649025
KIF5B,1.55503009006988
GENE-KEF66_T10,-1.55432188421445
TOX3,-1.55076020341675
RAB11FIP3,1.55098667991496
GTF2F1,-1.5529494288992
SF3A3,-1.54708345792392
DEPDC1B,1.54762450003312
PRMT7,-1.54405958560324
AKAP12,1.53873127576763
EPCAM,1.53228759982717
CUNH17ORF97,1.53076994800556
IER2,1.52922227623507
SYTL5,1.52704809908672
NOXO1,1.52719093832366
MYLPF,1.52210751244687
KPNA1,1.5093774753074
SYCP1,-1.51071783317235
INTS6,1.51176238681479
ZMYND19,1.50904069491612
LDLRAD2,1.50762000575134
PIR,1.50268815765357
DGAT2,1.5012761651004
RCAN1,1.502753890918
DNAJC25,1.50255876447993
HCN2,1.49285955142927
FKBP8,1.49422500972418
ZCCHC17,-1.49821447262977
CDC42EP5,1.49274994671727
SLC35G2,1.49549388790705
MGLL,-1.48955213479843
RASGEF1C,1.43872673814928
SFXN1,-1.44313429774866
FLT4,-1.44108617232214
HIF1AN,1.43621147843946
CAMK2N2,1.46925438215697
CACYBP,1.44028379412641
TP53I11,-1.47023692273613
SLC39A13,1.45120482491011
CNST,-1.46299094522952
KCTD3,1.46508272178818
NRARP,1.45375369530056
PRKAR1A,1.45582375887107
PTGIS,1.4661622892566
CUNH1ORF50,-1.4876426519203
DNAJB6,1.43943713415234
VSTM2L,1.44597462778623
SP4,-1.4739587653021
TRAPPC9,1.46509009855436
TLR5,1.46814518125611
TAB2,-1.4573850332721
RAD9B,1.46080628622343
ZNF652,-1.47693001191779
HSPA13,1.44403928132469
NR2C2,1.48599382161545
SP1,-1.43697794311916
BLOC1S1,1.46230294290775
ZPR1,1.48488101440112
MKNK2,1.45327840573745
FOXF1,-1.48309974063084
CRISPLD2,1.48854730292482
SHC4,1.45782319223964
GAA,1.48229624360874
NRM,1.45220794524507
ARL9,-1.48376071517397
ZC3H4,1.43776833890954
PLEKHA6,-1.43854234458514
TCTN3,1.45895810902653
XPO6,1.43684327052613
METTL17,-1.48628043263855
ACOX3,-1.45495588764801
RNF139,1.43931605892544
CUNH18ORF8,1.44482542616397
SLC9A5,1.4802622799004
NELL2,1.44510176028599
HGFAC,1.45284518133623
IL17RB,1.43382884061694
AAR2,-1.43467764871862
HSPB8,1.43384698120104
PGPEP1,1.43114583620701
SPAG5,-1.43113756473885
ATG14,-1.43229687812327
SNUPN,-1.43019127197356
WDR41,-1.42909083525578
MRM2,1.42953872143696
U2AF2,-1.4274421325863
SEC22C,-1.42203024642499
PHF13,1.42313236779859
CFAP65,-1.42410186101433
SOD3,1.42480162754427
RASSF9,1.41977948937584
LRPAP1,1.41948812685738
DDX10,1.41562122176673
SNX8,1.41405583103814
RBPJL,-1.41306187164785
CDC37,1.40670640695025
SMC6,-1.41043381360604
SREK1IP1,-1.40950699693277
KANK1,-1.4070231969837
MAPRE2,1.4056496483627
JAG1,-1.400919710394
CEBPD,1.39067371401414
CEMIP,1.39235112517831
GMCL1,1.39021058978026
CSDC2,1.40397175781543
SNX29,1.39105843981917
FAM234A,1.40431129450802
KLF1,-1.39673405768785
FAXDC2,1.39303982497385
UVRAG,-1.39388975244997
CCDC174,-1.39755910978749
NGDN,-1.39209042412096
PIP4K2A,-1.39001652432473
WISP1,1.39516228634932
DBF4,-1.38743342804859
ALAS1,1.38870903866127
ST5,1.38714800055951
KMT5B,1.38798356019509
DUSP1,1.38744432256554
GGCX,1.38322172625729
PIH1D1,1.38465543653819
RIPK2,1.37989788714941
PDE3B,1.3796652459484
CDCA4,1.38055087927454
ADGRG7,1.38058933659804
SNRPA1,-1.37741431886526
TUFT1,1.37719501916321
ERO1A,1.3730878874776
RCOR3,-1.3738956669568
KPNA6,1.37140356390291
TCF20,-1.37114417923731
QPRT,-1.36663286670746
RBM42,-1.36635299091163
ZEB2,-1.36710779456448
NUP85,-1.36864034884078
PRR18,1.36352010903306
KAT14,-1.36334408737342
NKAP,-1.35975674593289
RNASEH2C,-1.35297186870839
RAI14,1.34881621810275
XKR9,1.35880330957159
URB1,-1.35832669349321
ETHE1,1.3481904915704
TBC1D16,-1.35346369657215
AIP,1.36043029433732
SF3A2,-1.34659816249764
MCM7,-1.34531886048117
VPS37A,1.33505474030858
AHCYL1,1.33648807554635
CIR1,-1.33686248909138
CENPP,1.33520382661775
KCNA4,1.33713855087842
PALB2,-1.33671141461842
TNIP2,1.33613186705979
KIAA1109,1.33279665757742
CTSC,1.33273621336737
POLR2G,-1.33162307848641
STOX1,-1.33000161587352
WDR45,-1.32982383547404
CUNH2ORF82,1.33075018146038
MATK,1.32764183326949
TMEM173,1.3236041667726
DNAJC12,-1.32247282085705
VEGFA,1.32393792916146
CTU1,1.32227563456291
LOXL2,1.32518712747511
GHSR,1.32316028418437
ANO7,1.32461076360091
ADAMTS1,1.32355980934248
FAM83C,-1.31961834617276
EDRF1,1.31475394665626
FAIM,1.31435432013653
FBXO32,1.31421716487577
PSMG3,-1.31589242268582
SLC38A7,1.31485479425576
GCK,1.30935651181656
JUND,1.30855176400347
DST,1.30701866740495
CDK7,-1.30500260759131
GLT8D1,1.30216569368865
FLRT2,-1.3032192690144
ADM,1.30182352486527
GSK3B,-1.29448168899454
ASNS,1.29983879664888
FDPS,1.29780385141809
INPP5K,1.29906488852962
TMEM33,1.29611921356222
G6PC,1.29666384411908
CORIN,1.29739861387914
MMP15,1.29227046228894
TTC16,-1.29244608958024
FOSB,1.29007962142661
PCSK7,1.28901412515047
SMPD4,1.28728253341786
FAM53B,-1.28545707471489
PHEX,1.28450142744804
BAG2,1.27654348192181
ZNF521,-1.28076255269294
RAPSN,1.27854057384508
GPAM,-1.27690857686406
PXN,-1.28089748441356
SESN1,-1.27923603524682
FNDC3B,1.28217939895713
DDHD2,-1.27809402250152
NRN1,1.28073347292503
TIAL1,1.2743269458213
SGK1,1.2739728687601
MLLT11,1.27343695306361
FBXO40,1.27215243100002
E2F3,-1.27192012792298
CXCL14,1.26797242543764
HSPA12A,-1.26950713210567
ABCB10,1.2686438437808
TSNAXIP1,1.2683958715236
MICAL2,-1.26748098091954
DPT,1.26662779912831
SPOCK2,1.26586693871098
TBL1XR1,-1.26380763789007
UBTF,-1.26210787511922
PTPRD,1.26127985618574
E2F4,-1.256549261512
RRAD,1.25616986808049
SIN3B,-1.26028590962784
SARAF,1.25716490647776
BCL9L,1.25921644151302
UNC119B,1.25625117837529
PUS7,-1.25780694467185
TNS3,1.25428107243117
RNF19A,-1.25311581115896
NOX4,-1.25359666099671
CCDC117,1.25180340868084
CSPG5,-1.25547249289518
UBA2,1.25153521382233
TMEM175,1.25367288255742
FKBPL,-1.25078719881944
PDGFD,-1.24934466003698
PAOX,1.24616620377046
XPO5,-1.24406464051347
FUBP1,-1.24480009613038
FNDC3A,1.24723437471804
CKAP4,1.24546513455128
PIN1,-1.24511850128156
HSDL1,1.24631551393305
FAAP24,-1.24673605808888
ASB6,-1.24327173064198
SMIM19,-1.24097473023194
CMTM4,1.23913134046733
COQ4,1.23939009897812
PLOD1,1.23973120880984
SETD7,-1.23723705295855
SNED1,-1.23713521702111
RBMX2,-1.2352164332802
DPY19L3,1.22464386645438
TUT1,-1.22563130531473
CDC23,-1.22625750396565
WDR77,-1.23055825073506
ANKLE2,1.22803264784489
NOL8,-1.22720568618356
ARMT1,-1.2279715085763
CISD2,1.23366422921015
GTF3C5,-1.23346922217829
TADA2A,-1.2238161321942
POLR3G,1.22114750267962
RMDN3,1.2196088571269
SYT12,-1.2182878985121
ZFAND5,1.21684826861951
NDEL1,1.21730261957191
EPN2,1.21415465607307
FDXACB1,-1.2113840303317
UGT8,1.21076178070215
BMP6,1.20884782731916
HDAC3,-1.20352602934498
TBC1D17,1.20710313444192
DPM3,-1.20148530885638
GLRX2,1.20348013026201
GADD45B,1.20634097741495
RNF169,1.20431065596087
BFSP2,1.20435963611702
VEGFB,1.19912470191247
HSPA9,1.18858270089071
WRNIP1,1.19483688518837
PIGX,-1.18899579356253
PRKACB,1.1919816945505
STIP1,1.19192368840983
HSPB1,1.19193010396186
VPS50,1.18929453558268
FRK,1.188689622066
SH3D21,-1.19070762986611
PTGES3,1.19385549970419
PDXP,1.19289546364228
CUNH2ORF69,-1.19010139839549
UCHL1,-1.19342825036224
AKAP1,1.19890234995732
ARID4B,-1.19349305630647
DRAM2,1.19281907893923
ARG2,1.19188405078191
STYK1,-1.19747554164362
RABAC1,1.19966988559344
GENE-KEF66_T09,-1.19448847087704
NUDCD2,1.18605269489038
DTD1,-1.1838356066729
SCARA3,1.18250581299887
RBBP8,-1.1798823670618
IRAK3,1.17938068630999
DDR2,1.17745255886751
DFNA5,-1.17702829626772
PAGR1,-1.17673736626914
DHRS1,-1.17541219810958
HDX,1.17252776947977
TUBGCP6,-1.16610336485038
NUDCD3,1.16738437949578
FAM76B,-1.16973637047883
PDCD6,1.16576461185089
CUNH6ORF62,1.16718170372362
TMEM245,1.16641961999096
MED21,1.16589408360599
TSSC4,-1.16585436127051
LRRC45,-1.16484418522054
KLHDC3,1.1629844259814
ICK,-1.16328059384418
SRSF3,-1.16199978690352
TBC1D25,1.16317644217927
FLAD1,-1.16126085177591
UGCG,1.1625525652375
GPRC5C,1.15941427116263
JMJD6,1.15839564037452
CREM,1.15480463694995
CD2BP2,-1.14960681528634
KLHL31,-1.14913514974568
CFAP36,1.1454716355093
RASL11B,1.14560103830067
MPP5,-1.14667143835474
ISG20L2,-1.145846096856
NEURL1B,-1.14506390649075
HBP1,-1.1411682494404
GNPNAT1,1.13844401410865
CHPF2,1.13770571760777
DTWD1,-1.13950924703783
HEMGN,-1.14004234272837
PPP1R18,1.13760826756593
RFFL,-1.14269810288305
NF1,1.13451793331831
GHITM,1.13394689181919
HMCES,1.13156996675013
ERBB4,1.13185177254317
RHNO1,-1.13162347058036
NUP210,-1.13271718699357
USP33,1.12953953432029
HEXIM1,1.13007001898612
TUBGCP2,-1.12997670025351
GLDC,1.12852641925947
ATP7B,1.12834850116486
SCAPER,1.12336023621871
CUNH1ORF146,-1.12412288992481
DMAP1,-1.12107776168472
TFAM,-1.11918331757996
MVB12A,1.11996522445109
UBFD1,1.12224150136248
BAD,-1.1194598092
LEMD3,1.12288194326121
MASTL,1.12343881402576
DYRK2,1.12158311163179
PDLIM1,1.11619131840789
EHBP1,1.11499951121285
ERCC3,1.11267322822899
IL16,-1.11209251933204
ANAPC4,-1.11280396300831
KLF4,1.11351569720216
SMARCE1,1.11478486551884
HEPACAM2,1.11579363853375
RHBDL2,1.1143587580656
B4GALT7,1.11377266815785
ZADH2,-1.11761959422178
KANSL2,-1.11427710186743
ELOVL6,1.11118150224297
LIMD1,1.11159950097344
POLE4,-1.10652275787996
ELL2,-1.10825143027837
POFUT2,1.10954453564383
GNG7,1.10661119660138
ARL6IP4,-1.1068055289808
PLK2,1.10915570841502
ITFG1,1.10077083969049
LRRC58,1.10324089564986
ISYNA1,1.10124369879929
GENE-KEF66_T11,-1.1025298670501
RPS6KB1,1.09991677067666
RB1,-1.09636200130695
CCDC61,-1.09397268824434
RPA1,-1.09434181562965
TRIM71,-1.09573485876318
ANGPTL6,1.09442504378031
SPRED2,-1.09324853480519
TMEM209,-1.0923111661676
NFATC3,-1.09091355088445
RFC4,-1.0890028720244
SPTY2D1,1.0904092911358
TLR3,-1.08866343679995
COL16A1,1.08834204544918
CNTN1,-1.08802777555717
TIFA,1.08728161560337
BCORL1,1.08354435323071
SLIT1,1.07982804409892
FKBP4,1.08282833681247
DHCR7,1.07796620823347
NRDE2,-1.07963294477766
NEK9,1.08169675716757
GPATCH1,-1.07759722190766
CACNG2,-1.07950446045241
RAMP2,1.08472386125577
MRPS17,-1.0827646123229
POLR2H,-1.07930870784655
MAST3,-1.08440978934337
METTL14,-1.07831419760977
NTMT1,1.07864326340935
MISP,-1.07833566201106
TMEM179,1.0774603527276
CUNH5ORF42,1.07481866528623
ZZEF1,1.07508241931202
BCAP29,1.07545068077378
DBT,-1.07529755624041
KLHL3,-1.07439082461938
HERC4,1.07245815248697
PLEKHB2,1.07282439383694
GPS1,-1.07065593694672
XPNPEP1,-1.06804117908013
FGL2,1.06920952855428
HCFC2,1.06880648523094
NSRP1,-1.06859934761356
CSRP2,-1.06984995767298
PPIB,1.06293854511437
PKDCC,1.06169425261076
PCK2,1.06321338604947
PCNA,1.06214952173953
ZNRD1,1.05922439275547
PDE12,1.05945137669351
SPARC,1.04495553524868
PRPS1,1.03891965825278
NPM3,-1.05020827298525
AVPI1,1.05503838917898
PHACTR2,-1.04068122700688
RBM28,-1.03985426624404
HERC2,1.04151805903151
TRIM23,-1.04834285557539
QPCT,1.0442483695003
WASF3,-1.04611633796704
PPP1R13L,-1.0455429229027
HIC1,1.04088354580438
DHX36,-1.05549243123023
SLC25A33,1.04425756691683
CUNH6ORF47,1.05063469302929
AZI2,-1.04768545926925
RBP5,-1.03891868666082
BCL3,1.05061773229758
MLX,-1.04700325813812
HRH1,1.04953575166228
RPP14,-1.05215253568146
MTHFD1L,1.04747914883798
CRTC1,1.05367044054322
PLA1A,1.05463328195747
ERN1,-1.05022036261397
IGF2,-1.04880902129177
AGMO,1.05687432529857
PARPBP,-1.05213321280027
PRPH2,1.04062420959996
DSTYK,-1.05120998056443
IGF2R,1.04615427468608
RNASEH2B,-1.04153101504297
MLH3,-1.03781585647481
ADGRD1,1.03719218236452
HNRNPAB,1.03325102671304
DDX41,-1.03342518809818
ROCK1,1.0336594728958
USP46,-1.03480678833165
TMCO4,1.03652279668853
GTF2E1,-1.0323867860608
BNC2,-1.03305311173221
MRM1,1.03488486195184
SLC25A25,1.03396750383664
GEMIN8,-1.032467161735
SNAPC5,-1.03181508504384
ITGA7,1.02991915888966
IKBKAP,-0.766980245276902
ARHGEF37,-0.163297194854955
PDE6A,-0.337786418124942
SLC26A2,0.642324775300195
LMAN2,0.453223401671165
ATOX1,0.384986506031886
G3BP1,0.535714613651182
NEIL3,-0.173013347494487
AGA,0.605427952158078
ASB5,-0.252393980230775
TDO2,-0.073098927272907
CTSO,0.267140923332343
GAR1,0.0731087039243715
CTBP1,0.708407476948441
MAEA,-0.202041511882758
FGFRL1,-0.056524097039033
BOD1L1,0.0328259488047451
FBXL12,-0.30866409602988
COPS6,0.0453651640270804
RAB28,-0.0431246122641653
HS3ST1,0.0495054322581727
CLNK,0.158878375612397
GSR,0.140028726168312
SLC30A9,-0.0069947596219833
SHISA3,-0.444579244193232
ATP8A1,-0.0628855127398745
SMYD5,0.557629159125719
ENOX2,0.140220901679602
ABCC5,0.410476804767579
MED12,-1.0044160182491
MARS2,-0.577136391348576
TIMM8A,-0.537426763752542
BTK,-0.45126909467675
GLA,0.144690127617364
PCDH19,0.0270350317219213
DIAPH2,0.983022007052917
SEPT6,-0.25346355540832
NKRF,-0.0108907648452875
SOWAHD,-0.704728935845413
RPL39,0.534710011193902
UPF3B,-0.128252428773184
NDUFA1,0.188386879532047
CUL4B,0.0671553069085669
LAMP2,-0.114072954250215
MCTS1,-0.394115116186766
C1GALT1C1,0.138402913007538
OCRL,-0.615705085382637
SYTL4,-0.151960275427625
SRPX2,0.229913694565793
ZDHHC9,0.330974716981993
TRMT12,0.283918247863721
SASH3,-0.340536937474516
XPNPEP2,-0.0361898548794212
APLN,-0.209595368401361
TSPAN6,0.135426126463439
TMEM35A,0.570215190495014
CENPI,-0.024463811088689
CSTF2,-0.562889918162227
NOX1,-0.070016392710181
XKRX,0.285064863925373
TAF7L,-0.963452524560169
SLC9A6,0.180272338051079
ARHGEF6,-0.066387181668606
ATP11C,-0.17908858706326
PDZD11,0.118880535528013
RAB41,0.101517349940763
P2RY4,-0.346065877435895
DLG3,-0.213688711811185
SLC25A43,0.52154036980714
YIF1A,0.0426149411795545
ALG13,-0.2700932453813
GFPT2,0.198730755607108
SIMC1,-0.833148475973484
RBM22,-0.218529688166217
NDST1,0.262444001910617
SLC35A4,0.125488298175828
CD74,0.262782853838591
HMGXB3,0.279747544935029
CSF1R,0.0444607206652556
PDGFRB,-0.0893103540768133
TMCO6,-0.160233246501388
RNF20,0.405131795246729
PRPF19,-0.705718146773481
MRPL18,0.175818607161419
TOMM5,-0.169754190279964
INTS10,-0.108006101901755
SLC25A51,-0.645214339609083
KIAA0141,0.465839721026844
SPOCK1,-0.52394529043932
ETF1,-0.644766349013122
FBXW11,-0.590865284024741
DIAPH1,0.0732510497413501
DOCK2,-0.194803497050482
WFS1,0.72018779654775
SMTNL1,-0.156305318978872
CTNND1,0.465511742619244
SLC43A3,0.100424629593486
SELENOH,0.203806540211207
CLP1,-0.916632985405759
ZDHHC5,-0.117668359137266
TMX2,0.183551753159705
MED19,0.217905740126115
SLC43A1,-0.553043363904287
SSRP1,-0.494377281081321
RAD9A,-0.76116571252775
RAN,0.0244659437910878
KDM2A,-0.087616065334136
ANKRD13D,-0.479126887686093
AHNAK,-0.420863693204786
EEF1G,-0.018354125297978
MID2,-0.334383481723059
POLA2,-0.864153417920249
ZDHHC24,-0.483974415057527
DPF2,-0.239355833759849
UBXN1,-0.255736910556435
GANAB,0.489695629033802
SCYL1,-0.117764026278839
MACROD1,0.247463483854107
TRPT1,-0.231932152320317
ZBTB3,-0.11202137513214
NXF1,0.416228671437596
TRMT112,-0.0959804098586134
ATG2A,-0.0651891153064529
STX5,0.574800474025299
DNAJC4,0.018552181265145
NUDT22,-0.888952663538419
PHYKPL,0.208565970187534
RACK1,0.180607823126612
EGR1,1.02182149323733
SLU7,-0.110927618343707
ATP7A,-0.51935168891825
SEPT8,-0.308013523939628
GDF9,0.339408575854518
CCNG1,-0.0235125159755403
HSPA4,0.677896103186543
KIF3A,0.0487159393595677
KIAA2022,-0.0635430863213039
ZDHHC15,-0.586970706505217
UPRT,0.443092516003721
ABCB7,0.287018409195166
SLC25A53,0.482957812167392
ZNF711,0.114835698167086
NSDHL,1.00646857577209
OGT,0.443071238806856
ZNF185,-0.303276928761339
FUT11,0.0742282853129363
EDA,0.0871301132891667
GRIA3,0.0106024299630211
ERGIC1,0.179780390055112
PRELID1,0.0913548707413505
FAM193B,-0.236581447890195
PDLIM7,-0.40552552694118
HIGD2A,-0.937888022912681
HNRNPH1,0.328694493390356
RMND5B,0.118330631551516
ANXA6,0.315247934063061
TNIP1,-0.208834111192714
GPX3,0.0471252887661054
DCTN4,-0.581488258823074
SYNPO,-0.137430514362941
SNCB,0.0366868140933541
GPRIN1,-0.0700745475808702
CDHR2,-0.123354923745239
RNF44,0.033879121670327
FAF2,-0.12517770650475
PIN4,-0.023099595341356
BNIP1,-0.0833670160652176
ADAM19,-0.364951221781485
THG1L,-0.0634661862659616
LSM11,-0.00816713433442712
CLINT1,0.021971628656133
AFAP1L1,0.106578515740092
MED7,0.0638207230009362
ITK,0.303010365002399
CYFIP2,0.171957988120275
HMMR,0.163442296514961
EIF4EBP3,-0.245652536539527
PSMD10,0.275328768685276
XIAP,0.786760583985528
ZC4H2,-0.411167499790812
APOOL,-0.183490323496235
RPS6KA6,0.807035983560612
SH3BGRL,-0.525882971273204
HMGN5,-0.188085484280457
ITM2A,0.25882872249591
LPAR4,0.126609449339949
VAMP7,-0.23606962950243
PDGFRL,-0.199923933491292
MTUS1,0.0231489438206105
SLC7A2,-0.0347645395223867
MTMR7,-0.102434500619795
ZDHHC2,0.138960882172209
PFDN6,-0.0603666599173564
MMGT1,-0.122511898127908
PHF6,-0.142412621634158
MOSPD1,-0.803227831004592
FAM122B,0.875812153452511
HPRT1,0.715033080460124
GPC3,0.172017924417826
UBE2D2,-0.589415249382258
CISD1,-0.261724137933041
EIF1AD,-0.512776641054831
AUP1,0.783284644484457
FNTA,-0.465931277250387
PIGG,-0.338094272181352
AP1AR,0.0907073607418415
SYVN1,0.667660353359149
FAM199X,-0.630472185699974
DCPS,-0.569959369384413
IDS,0.631101211173407
AFF2,0.108933322903413
FMR1,-0.439600175652315
CSPP1,0.571293347402618
SNX25,-0.23530442114475
PTCD3,-0.518144001703806
POLR1A,-0.00710919144460576
ST3GAL5,0.136723563787145
IRF2,-0.148676791955269
NDUFC1,-0.120559947589464
HARS,0.0452299411283377
HVCN1,-0.337792587880881
TCTN1,0.716747243557455
UVSSA,-0.0920181283752737
SIL1,0.981052113121705
SPDL1,0.515407178087706
